model,checkpoint,term,task,prompt_id,prompt_template_bind,eb_star,eb_per_layer,best_layer,entropy,span_indices,n_term_tokens,prompt_template_beh,behavioral_score,step,model_short
pythia-160m-deduped,step120000,focus indicator,generation,gen_005,A usability test revealed missing focus indicators. This means,0.916656,"[0.092068, 0.054248, 0.013631, 0.008117, 0.014715, 0.016808, 0.014911, 0.021394, 0.916656, 0.203467, 0.908148, 0.525682]",8,0.001243,"[7, 8]",2,A usability test revealed missing focus indicators. This means,0.0,120000,160m
pythia-160m-deduped,step120000,focus indicator,generation,gen_006,"When styling interactive elements, a focus indicator ensures",0.916663,"[0.309853, 0.535045, 0.712748, 0.677451, 0.128341, 0.471738, 0.324907, 0.478008, 2e-06, 0.030647, 0.274866, 0.916663]",11,0.000477,"[7, 8]",2,"When styling interactive elements, a focus indicator ensures",0.6666666666666666,120000,160m
pythia-160m-deduped,step120000,heading structure,generation,gen_001,"In web accessibility, heading structure is",0.897213,"[0.475011, 0.397966, 0.528573, 0.612042, 0.211779, 0.51074, 0.343658, 0.545599, 0.0, 0.381832, 0.121444, 0.897213]",11,0.002001,"[5, 6]",2,"In web accessibility, heading structure is",0.0,120000,160m
pythia-160m-deduped,step120000,heading structure,generation,gen_002,"For screen readers, heading structure",0.750168,"[0.462312, 0.459518, 0.531597, 0.604622, 0.10751, 0.535188, 0.271026, 0.518284, 0.0, 0.58243, 0.607382, 0.750168]",11,1.098614,"[5, 6]",2,"For screen readers, heading structure",0.3333333333333333,120000,160m
pythia-160m-deduped,step120000,heading structure,generation,gen_003,"To create proper heading structure, content authors should",0.916666,"[0.663266, 0.338676, 0.572094, 0.716878, 0.154645, 0.507895, 0.463263, 0.570255, 0.916666, 0.268161, 0.063074, 0.909659]",8,4.5e-05,"[4, 5]",2,"To create proper heading structure, content authors should",0.3333333333333333,120000,160m
pythia-160m-deduped,step120000,heading structure,generation,gen_004,"Without logical heading structure, screen reader users may",0.783642,"[0.565526, 0.357526, 0.486428, 0.696051, 0.111463, 0.323761, 0.349107, 0.558215, 0.0, 0.026683, 0.632555, 0.783642]",11,0.000289,"[3, 4]",2,"Without logical heading structure, screen reader users may",0.0,120000,160m
pythia-160m-deduped,step120000,heading structure,generation,gen_005,An accessibility evaluation found improper heading structure. This means,0.896038,"[0.654827, 0.489907, 0.474496, 0.719739, 0.157784, 0.500879, 0.425964, 0.485269, 0.004172, 0.294484, 0.033471, 0.896038]",11,0.498211,"[6, 7]",2,An accessibility evaluation found improper heading structure. This means,0.3333333333333333,120000,160m
pythia-160m-deduped,step120000,heading structure,generation,gen_006,"When organizing page content, heading structure ensures",0.897022,"[0.507687, 0.393822, 0.50348, 0.655381, 0.055604, 0.577751, 0.544257, 0.743918, 0.897022, 0.71357, 0.80376, 0.239553]",8,7.9e-05,"[6, 7]",2,"When organizing page content, heading structure ensures",0.0,120000,160m
pythia-160m-deduped,step120000,keyboard navigation,generation,gen_001,"In web accessibility, keyboard navigation is",0.915862,"[0.219148, 0.371155, 0.615326, 0.667392, 0.303266, 0.56015, 0.528818, 0.615139, 0.000572, 0.158031, 0.559546, 0.915862]",11,0.047186,"[5, 6]",2,"In web accessibility, keyboard navigation is",0.0,120000,160m
pythia-160m-deduped,step120000,keyboard navigation,generation,gen_002,"For users with motor disabilities, keyboard navigation",0.833615,"[0.21607, 0.293902, 0.633572, 0.676738, 0.230011, 0.511602, 0.489709, 0.334339, 0.249694, 0.088946, 0.708386, 0.833615]",11,0.693146,"[7, 8]",2,"For users with motor disabilities, keyboard navigation",0.0,120000,160m
pythia-160m-deduped,step120000,keyboard navigation,generation,gen_003,"To support keyboard navigation, developers should",0.916661,"[0.253892, 0.574711, 0.572928, 0.667679, 0.175515, 0.61268, 0.346666, 0.245475, 0.916603, 0.881217, 0.050525, 0.916661]",11,0.0,"[3, 4]",2,"To support keyboard navigation, developers should",0.0,120000,160m
pythia-160m-deduped,step120000,keyboard navigation,generation,gen_004,"Without keyboard navigation support, motor-impaired users may",0.916665,"[0.535822, 0.521307, 0.534382, 0.691448, 0.326799, 0.388164, 0.424877, 0.420366, 0.916665, 0.789567, 0.52943, 0.916657]",8,0.000276,"[2, 3]",2,"Without keyboard navigation support, motor-impaired users may",0.0,120000,160m
pythia-160m-deduped,step120000,keyboard navigation,generation,gen_005,A manual test revealed keyboard navigation failures. This means,0.916665,"[0.287841, 0.609282, 0.603747, 0.684676, 0.196616, 0.586975, 0.248091, 0.700231, 0.916665, 0.792776, 0.530729, 0.884698]",8,0.000218,"[5, 6]",2,A manual test revealed keyboard navigation failures. This means,0.0,120000,160m
pythia-160m-deduped,step120000,keyboard navigation,generation,gen_006,"When developing interactive features, keyboard navigation ensures",0.833334,"[0.223792, 0.335684, 0.598313, 0.686367, 0.170101, 0.537615, 0.548657, 0.559172, 0.768769, 0.138356, 0.423733, 0.833334]",11,0.693147,"[6, 7]",2,"When developing interactive features, keyboard navigation ensures",0.0,120000,160m
pythia-160m-deduped,step120000,landmark region,generation,gen_001,"In web accessibility, a landmark region is",0.916666,"[0.252759, 0.231241, 0.672298, 0.585803, 0.108394, 0.367123, 0.369291, 0.735183, 0.0, 0.028976, 0.872806, 0.916666]",11,0.0,"[6, 7]",2,"In web accessibility, a landmark region is",0.0,120000,160m
pythia-160m-deduped,step120000,landmark region,generation,gen_002,"For screen reader users, landmark regions",0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,2.484907,[7],3,"For screen reader users, landmark regions",0.0,120000,160m
pythia-160m-deduped,step120000,landmark region,generation,gen_003,"To implement landmark regions, developers should",0.406957,"[0.09883, 0.085028, 0.173652, 0.406957, 0.215933, 0.096514, 0.124328, 0.1641, 4.3e-05, 0.220797, 0.349131, 0.283489]",3,2.23536,"[4, 5, 6]",3,"To implement landmark regions, developers should",0.0,120000,160m
pythia-160m-deduped,step120000,landmark region,generation,gen_004,"Without proper landmark regions, assistive technology users may",0.41737,"[0.103579, 0.095468, 0.143828, 0.366039, 0.116013, 0.066017, 0.170279, 0.204644, 0.002995, 0.41737, 0.378574, 0.28734]",9,1.826325,"[4, 5, 6]",3,"Without proper landmark regions, assistive technology users may",0.0,120000,160m
pythia-160m-deduped,step120000,landmark region,generation,gen_005,An HTML validation found missing landmark regions. This means,0.360657,"[0.178428, 0.058376, 0.079241, 0.115038, 0.082502, 0.099523, 0.103831, 0.205762, 0.126798, 0.360657, 0.343451, 0.308721]",9,2.010456,"[7, 8, 9]",3,An HTML validation found missing landmark regions. This means,0.0,120000,160m
pythia-160m-deduped,step120000,landmark region,generation,gen_006,"When structuring page layout, landmark regions ensure",0.843177,"[0.520184, 0.214332, 0.44704, 0.684891, 0.112123, 0.559945, 0.121571, 0.264558, 0.806503, 0.237465, 0.843177, 0.0]",10,0.321292,"[8, 9]",3,"When structuring page layout, landmark regions ensure",0.0,120000,160m
pythia-160m-deduped,step120000,aria attribute,generation,gen_001,"In web accessibility, an aria attribute is",0.846219,"[0.402403, 0.400169, 0.553953, 0.669897, 0.259645, 0.487652, 0.57901, 0.409848, 0.822247, 0.696242, 0.246213, 0.846219]",11,0.689628,"[6, 7]",2,"In web accessibility, an aria attribute is",0.3333333333333333,120000,160m
pythia-160m-deduped,step120000,aria attribute,generation,gen_002,"For screen reader users, aria attributes",0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,2.484907,[7],2,"For screen reader users, aria attributes",0.0,120000,160m
pythia-160m-deduped,step120000,aria attribute,generation,gen_003,"To use aria attributes correctly, developers should",0.916667,"[0.324349, 0.61259, 0.514003, 0.690722, 0.119473, 0.302102, 0.238805, 0.370489, 0.059791, 0.873271, 0.386619, 0.916667]",11,0.0,"[4, 5]",2,"To use aria attributes correctly, developers should",0.3333333333333333,120000,160m
pythia-160m-deduped,step120000,aria attribute,generation,gen_004,"Without appropriate aria attributes, custom widgets may",0.703431,"[0.227357, 0.31104, 0.189859, 0.703431, 0.091142, 0.125901, 0.250656, 0.102164, 3.8e-05, 0.076598, 0.5987, 0.070889]",3,1.948965,"[4, 5]",2,"Without appropriate aria attributes, custom widgets may",0.0,120000,160m
pythia-160m-deduped,step120000,aria attribute,generation,gen_005,An accessibility audit found missing aria attributes. This means,0.895711,"[0.101185, 0.034538, 0.034957, 0.009375, 0.009806, 0.022936, 0.01893, 0.040791, 7.5e-05, 0.196665, 0.895711, 0.491904]",10,0.269531,"[7, 8]",2,An accessibility audit found missing aria attributes. This means,0.0,120000,160m
pythia-160m-deduped,step120000,aria attribute,generation,gen_006,"When creating custom components, aria attributes ensure",0.783456,"[0.371014, 0.256071, 0.378942, 0.693239, 0.11654, 0.587517, 0.117214, 0.759453, 0.462217, 0.783456, 0.062812, 0.0]",9,0.774081,"[7, 8]",2,"When creating custom components, aria attributes ensure",0.0,120000,160m
pythia-160m-deduped,step140000,screen reader,generation,gen_001,"In web accessibility, a screen reader is",0.693644,"[0.405111, 0.513408, 0.66667, 0.693644, 0.174748, 0.221077, 0.220278, 0.467983, 0.054799, 0.17747, 0.008714, 0.001325]",3,1.904036,"[6, 7]",2,"In web accessibility, a screen reader is",0.6666666666666666,140000,160m
pythia-160m-deduped,step140000,screen reader,generation,gen_002,"For blind users, a screen reader",0.70574,"[0.396639, 0.55827, 0.646956, 0.70574, 0.188616, 0.20172, 0.174565, 0.449754, 0.111241, 0.045411, 0.003057, 0.007646]",3,1.89629,"[6, 7]",2,"For blind users, a screen reader",1.0,140000,160m
pythia-160m-deduped,step140000,screen reader,generation,gen_003,"To ensure screen reader compatibility, developers should",0.913986,"[0.376546, 0.586671, 0.523904, 0.623225, 0.166809, 0.295322, 0.263364, 0.518062, 0.913986, 0.001437, 0.008304, 0.84666]",8,0.156413,"[3, 4]",2,"To ensure screen reader compatibility, developers should",0.3333333333333333,140000,160m
pythia-160m-deduped,step140000,screen reader,generation,gen_004,"Without proper screen reader support, visually impaired users may",0.913728,"[0.363406, 0.525939, 0.507766, 0.67724, 0.058185, 0.275593, 0.250757, 0.517537, 0.913728, 0.014433, 0.095232, 0.753699]",8,0.179396,"[3, 4]",2,"Without proper screen reader support, visually impaired users may",1.0,140000,160m
pythia-160m-deduped,step140000,screen reader,generation,gen_005,An accessibility audit found that the site is not screen reader friendly. This means,0.887477,"[0.390825, 0.593598, 0.689965, 0.673819, 0.191153, 0.195532, 0.247924, 0.581454, 0.750346, 0.008721, 0.045822, 0.887477]",11,0.571321,"[10, 11]",2,An accessibility audit found that the site is not screen reader friendly. This means,0.0,140000,160m
pythia-160m-deduped,step140000,screen reader,generation,gen_006,"When building accessible sites, screen reader compatibility ensures",0.632961,"[0.371446, 0.564655, 0.610248, 0.632961, 0.145764, 0.22575, 0.170423, 0.50878, 0.214833, 0.076583, 0.039804, 2.9e-05]",3,2.111455,"[6, 7]",2,"When building accessible sites, screen reader compatibility ensures",0.0,140000,160m
pythia-160m-deduped,step140000,skip link,generation,gen_001,"In web accessibility, a skip link is",0.910407,"[0.487777, 0.212669, 0.693804, 0.665142, 0.099654, 0.410384, 0.488924, 0.375381, 0.910407, 0.71762, 0.769125, 0.739959]",8,0.321279,"[6, 7]",2,"In web accessibility, a skip link is",1.0,140000,160m
pythia-160m-deduped,step140000,skip link,generation,gen_002,"For keyboard navigation, a skip link",0.915084,"[0.506057, 0.151194, 0.710592, 0.673522, 0.095551, 0.42711, 0.499023, 0.470854, 0.915084, 0.338803, 0.788129, 0.881286]",8,0.114774,"[6, 7]",2,"For keyboard navigation, a skip link",0.6666666666666666,140000,160m
pythia-160m-deduped,step140000,skip link,generation,gen_003,"To implement a skip link, developers should",0.915126,"[0.447236, 0.433686, 0.692048, 0.642388, 0.108501, 0.349061, 0.551672, 0.486193, 0.915126, 0.009332, 0.623005, 0.907354]",8,0.109867,"[4, 5]",2,"To implement a skip link, developers should",0.6666666666666666,140000,160m
pythia-160m-deduped,step140000,skip link,generation,gen_004,"Without a skip link, keyboard users may",0.720165,"[0.521899, 0.331656, 0.720165, 0.647902, 0.114589, 0.148667, 0.308378, 0.417136, 0.001561, 0.011639, 0.394654, 0.601602]",2,2.050152,"[3, 4]",2,"Without a skip link, keyboard users may",1.0,140000,160m
pythia-160m-deduped,step140000,skip link,generation,gen_005,An accessibility review noted the absence of a skip link. This means,0.912402,"[0.49802, 0.261605, 0.704112, 0.663971, 0.072905, 0.382808, 0.4892, 0.359933, 0.912402, 0.254383, 0.453812, 0.838493]",8,0.240326,"[9, 10]",2,An accessibility review noted the absence of a skip link. This means,0.6666666666666666,140000,160m
pythia-160m-deduped,step140000,skip link,generation,gen_006,"When designing accessible navigation, a skip link ensures",0.914504,"[0.505427, 0.167825, 0.683624, 0.664526, 0.136967, 0.417298, 0.429028, 0.392894, 0.914504, 0.710284, 0.811961, 0.811379]",8,0.144175,"[7, 8]",2,"When designing accessible navigation, a skip link ensures",0.3333333333333333,140000,160m
pythia-160m-deduped,step140000,alt text,generation,gen_001,"In web accessibility, alt text is",0.895478,"[0.369464, 0.567538, 0.610666, 0.583958, 0.365141, 0.507128, 0.176421, 0.414521, 0.050919, 0.424786, 0.476029, 0.895478]",11,0.561234,"[5, 6]",2,"In web accessibility, alt text is",0.3333333333333333,140000,160m
pythia-160m-deduped,step140000,alt text,generation,gen_002,"For blind users, alt text",0.91352,"[0.337303, 0.40731, 0.640169, 0.608422, 0.374656, 0.469287, 0.21252, 0.391014, 0.91352, 0.799618, 0.793827, 0.724652]",8,0.192101,"[5, 6]",2,"For blind users, alt text",0.3333333333333333,140000,160m
pythia-160m-deduped,step140000,alt text,generation,gen_003,"To write effective alt text, content creators should",0.695773,"[0.567897, 0.695773, 0.507143, 0.641506, 0.116737, 0.198679, 0.1177, 0.445453, 0.068631, 0.005721, 0.043429, 0.033495]",1,2.043738,"[4, 5]",2,"To write effective alt text, content creators should",0.0,140000,160m
pythia-160m-deduped,step140000,alt text,generation,gen_004,"Without alt text, screen reader users may",0.833088,"[0.58143, 0.633242, 0.483009, 0.59187, 0.180725, 0.316336, 0.185541, 0.418613, 0.001166, 0.000221, 0.694427, 0.833088]",11,0.822196,"[2, 3]",2,"Without alt text, screen reader users may",0.3333333333333333,140000,160m
pythia-160m-deduped,step140000,alt text,generation,gen_005,An accessibility scan found images lacking alt text. This means,0.728849,"[0.579105, 0.713847, 0.520176, 0.617052, 0.191924, 0.364466, 0.121637, 0.43209, 0.031969, 0.019943, 0.239969, 0.728849]",11,0.026185,"[7, 8]",2,An accessibility scan found images lacking alt text. This means,0.6666666666666666,140000,160m
pythia-160m-deduped,step140000,alt text,generation,gen_006,"When publishing web content, alt text ensures",0.818598,"[0.38668, 0.506357, 0.61177, 0.569962, 0.235786, 0.474206, 0.156753, 0.45257, 0.02315, 0.802815, 0.457201, 0.818598]",11,0.370201,"[6, 7]",2,"When publishing web content, alt text ensures",0.3333333333333333,140000,160m
pythia-160m-deduped,step140000,color contrast,generation,gen_001,"In web accessibility, color contrast is",0.670201,"[0.38204, 0.45704, 0.560836, 0.658785, 0.256384, 0.385594, 0.234293, 0.518338, 0.313373, 0.338389, 0.346983, 0.670201]",11,1.449648,"[5, 6]",2,"In web accessibility, color contrast is",0.0,140000,160m
pythia-160m-deduped,step140000,color contrast,generation,gen_002,"For users with low vision, color contrast",0.911404,"[0.386022, 0.436504, 0.612868, 0.719039, 0.163912, 0.395659, 0.244531, 0.525016, 0.911404, 0.043986, 0.430299, 0.822091]",8,0.277656,"[7, 8]",2,"For users with low vision, color contrast",0.0,140000,160m
pythia-160m-deduped,step140000,color contrast,generation,gen_003,"To achieve sufficient color contrast, designers should",0.892482,"[0.541178, 0.574145, 0.393103, 0.656905, 0.210751, 0.152034, 0.294022, 0.508472, 0.892482, 0.391536, 0.009533, 0.336851]",8,0.692965,"[4, 5]",2,"To achieve sufficient color contrast, designers should",0.0,140000,160m
pythia-160m-deduped,step140000,color contrast,generation,gen_004,"Without adequate color contrast, users with visual impairments may",0.912459,"[0.538593, 0.586351, 0.425821, 0.641078, 0.244329, 0.112453, 0.148046, 0.459617, 0.912459, 0.15871, 0.293328, 0.722021]",8,0.249121,"[3, 4]",2,"Without adequate color contrast, users with visual impairments may",0.3333333333333333,140000,160m
pythia-160m-deduped,step140000,color contrast,generation,gen_005,An accessibility checker flagged poor color contrast. This means,0.891085,"[0.338108, 0.527022, 0.436294, 0.670387, 0.259251, 0.204476, 0.223241, 0.373411, 0.891085, 0.043424, 0.051842, 0.807164]",8,0.699003,"[8, 9]",2,An accessibility checker flagged poor color contrast. This means,0.0,140000,160m
pythia-160m-deduped,step140000,color contrast,generation,gen_006,"When selecting color palettes, color contrast ensures",0.912316,"[0.392024, 0.407876, 0.578167, 0.714731, 0.141433, 0.433328, 0.102708, 0.549019, 0.912316, 0.189256, 0.145626, 0.851414]",8,0.236567,"[7, 8]",2,"When selecting color palettes, color contrast ensures",0.0,140000,160m
pythia-160m-deduped,step140000,focus indicator,generation,gen_001,"In web accessibility, a focus indicator is",0.763223,"[0.29828, 0.567858, 0.627965, 0.664534, 0.074244, 0.291817, 0.061051, 0.54548, 0.003203, 0.043433, 0.138134, 0.763223]",11,0.783573,"[6, 7]",2,"In web accessibility, a focus indicator is",0.6666666666666666,140000,160m
